action_agreement,ci95_high,ci95_low,claim_note,controller,max_regret,metric,n_seeds,network,panel,program_complexity,realized_total_regret,route_confidence,route_decision,scenario_tag,selected_atoms,source_artifact,source_key,source_rules_path,table_id,value
,134.8610884,129.0946808,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,penalized_avg_travel_time,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].penalized_avg_travel_time,,T3_closed_loop,131.9778846
,0.6947643491,0.6744664202,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,completion_rate,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].completion_rate,,T3_closed_loop,0.6846153846
,2533.740235,2163.459765,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,total_delay,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].total_delay,,T3_closed_loop,2348.6
,10.55725098,9.014415689,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,mean_queue,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].mean_queue,,T3_closed_loop,9.785833333
,3.88009999,2.91990001,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,max_queue,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].max_queue,,T3_closed_loop,3.4
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,spillback_count,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].spillback_count,,T3_closed_loop,0
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,blocking_count,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].blocking_count,,T3_closed_loop,0
,181.5392676,173.2607324,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,switching_count,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].switching_count,,T3_closed_loop,177.4
,0.02398729105,0.01549421694,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,controller_runtime_sec,5,grid_4x4,grid_scalability/raw_neighbor_symbolic,,,,pressure-equivalent,grid_scalability,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[18].controller_runtime_sec,,T3_closed_loop,0.01974075399
,57.04790419,57.04790419,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,avg_travel_time,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].avg_travel_time,,T3_closed_loop,57.04790419
,87.235,87.235,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,penalized_avg_travel_time,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].penalized_avg_travel_time,,T3_closed_loop,87.235
,0.835,0.835,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,completion_rate,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].completion_rate,,T3_closed_loop,0.835
,944,944,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,total_delay,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].total_delay,,T3_closed_loop,944
,3.933333333,3.933333333,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,mean_queue,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].mean_queue,,T3_closed_loop,3.933333333
,5,5,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,max_queue,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].max_queue,,T3_closed_loop,5
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,spillback_count,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].spillback_count,,T3_closed_loop,0
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,blocking_count,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].blocking_count,,T3_closed_loop,0
,12,12,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,switching_count,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].switching_count,,T3_closed_loop,12
,0.001708050026,0.001708050026,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,actuated_local_pressure,,controller_runtime_sec,1,single,single_sanity/actuated_local_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[19].controller_runtime_sec,,T3_closed_loop,0.001708050026
,57.04790419,57.04790419,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,avg_travel_time,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].avg_travel_time,,T3_closed_loop,57.04790419
,87.235,87.235,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,penalized_avg_travel_time,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].penalized_avg_travel_time,,T3_closed_loop,87.235
,0.835,0.835,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,completion_rate,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].completion_rate,,T3_closed_loop,0.835
,944,944,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,total_delay,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].total_delay,,T3_closed_loop,944
,3.933333333,3.933333333,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,mean_queue,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].mean_queue,,T3_closed_loop,3.933333333
,5,5,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,max_queue,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].max_queue,,T3_closed_loop,5
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,spillback_count,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].spillback_count,,T3_closed_loop,0
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,blocking_count,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].blocking_count,,T3_closed_loop,0
,12,12,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,switching_count,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].switching_count,,T3_closed_loop,12
,0.001544961939,0.001544961939,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,all_neighbor_symbolic,,controller_runtime_sec,1,single,single_sanity/all_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[20].controller_runtime_sec,,T3_closed_loop,0.001544961939
,57.04790419,57.04790419,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,avg_travel_time,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].avg_travel_time,,T3_closed_loop,57.04790419
,87.235,87.235,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,penalized_avg_travel_time,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].penalized_avg_travel_time,,T3_closed_loop,87.235
,0.835,0.835,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,completion_rate,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].completion_rate,,T3_closed_loop,0.835
,944,944,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,total_delay,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].total_delay,,T3_closed_loop,944
,3.933333333,3.933333333,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,mean_queue,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].mean_queue,,T3_closed_loop,3.933333333
,5,5,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,max_queue,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].max_queue,,T3_closed_loop,5
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,spillback_count,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].spillback_count,,T3_closed_loop,0
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,blocking_count,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].blocking_count,,T3_closed_loop,0
,12,12,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,switching_count,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].switching_count,,T3_closed_loop,12
,0.001778940903,0.001778940903,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,capacity_aware_pressure,,controller_runtime_sec,1,single,single_sanity/capacity_aware_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[21].controller_runtime_sec,,T3_closed_loop,0.001778940903
,57.74251497,57.74251497,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,avg_travel_time,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].avg_travel_time,,T3_closed_loop,57.74251497
,87.815,87.815,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,penalized_avg_travel_time,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].penalized_avg_travel_time,,T3_closed_loop,87.815
,0.835,0.835,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,completion_rate,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].completion_rate,,T3_closed_loop,0.835
,1125,1125,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,total_delay,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].total_delay,,T3_closed_loop,1125
,4.6875,4.6875,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,mean_queue,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].mean_queue,,T3_closed_loop,4.6875
,6,6,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,max_queue,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].max_queue,,T3_closed_loop,6
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,spillback_count,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].spillback_count,,T3_closed_loop,0
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,blocking_count,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].blocking_count,,T3_closed_loop,0
,8,8,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,switching_count,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].switching_count,,T3_closed_loop,8
,0.00124399527,0.00124399527,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,fixed_time,,controller_runtime_sec,1,single,single_sanity/fixed_time,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[22].controller_runtime_sec,,T3_closed_loop,0.00124399527
,57.04790419,57.04790419,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,avg_travel_time,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].avg_travel_time,,T3_closed_loop,57.04790419
,87.235,87.235,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,penalized_avg_travel_time,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].penalized_avg_travel_time,,T3_closed_loop,87.235
,0.835,0.835,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,completion_rate,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].completion_rate,,T3_closed_loop,0.835
,944,944,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,total_delay,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].total_delay,,T3_closed_loop,944
,3.933333333,3.933333333,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,mean_queue,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].mean_queue,,T3_closed_loop,3.933333333
,5,5,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,max_queue,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].max_queue,,T3_closed_loop,5
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,spillback_count,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].spillback_count,,T3_closed_loop,0
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,blocking_count,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].blocking_count,,T3_closed_loop,0
,12,12,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,switching_count,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].switching_count,,T3_closed_loop,12
,0.001464208239,0.001464208239,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,max_pressure,,controller_runtime_sec,1,single,single_sanity/max_pressure,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[23].controller_runtime_sec,,T3_closed_loop,0.001464208239
,68.296,68.296,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,avg_travel_time,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].avg_travel_time,,T3_closed_loop,68.296
,132.685,132.685,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,penalized_avg_travel_time,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].penalized_avg_travel_time,,T3_closed_loop,132.685
,0.625,0.625,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,completion_rate,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].completion_rate,,T3_closed_loop,0.625
,6178,6178,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,total_delay,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].total_delay,,T3_closed_loop,6178
,25.74166667,25.74166667,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,mean_queue,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].mean_queue,,T3_closed_loop,25.74166667
,29,29,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,max_queue,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].max_queue,,T3_closed_loop,29
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,spillback_count,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].spillback_count,,T3_closed_loop,0
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,blocking_count,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].blocking_count,,T3_closed_loop,0
,5,5,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,switching_count,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].switching_count,,T3_closed_loop,5
,0.001962689799,0.001962689799,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,random_permuted_dual,,controller_runtime_sec,1,single,single_sanity/random_permuted_dual,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[24].controller_runtime_sec,,T3_closed_loop,0.001962689799
,57.04790419,57.04790419,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,avg_travel_time,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].avg_travel_time,,T3_closed_loop,57.04790419
,87.235,87.235,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,penalized_avg_travel_time,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].penalized_avg_travel_time,,T3_closed_loop,87.235
,0.835,0.835,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,completion_rate,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].completion_rate,,T3_closed_loop,0.835
,944,944,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,total_delay,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].total_delay,,T3_closed_loop,944
,3.933333333,3.933333333,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,mean_queue,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].mean_queue,,T3_closed_loop,3.933333333
,5,5,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,max_queue,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].max_queue,,T3_closed_loop,5
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,spillback_count,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].spillback_count,,T3_closed_loop,0
,0,0,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,blocking_count,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].blocking_count,,T3_closed_loop,0
,12,12,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,switching_count,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].switching_count,,T3_closed_loop,12
,0.0009688887512,0.0009688887512,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,raw_neighbor_symbolic,,controller_runtime_sec,1,single,single_sanity/raw_neighbor_symbolic,,,,pressure-equivalent,single_sanity,,experiments/dual_sensitivity/block4_closed_loop_suite.json,aggregates[25].controller_runtime_sec,,T3_closed_loop,0.0009688887512
,,,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,,,status,,,audit,,,,pressure-equivalent,,,experiments/dual_sensitivity/reproducibility_manifest.json,status,,T4_reproducibility,PASSED
,,,pressure-equivalent generalized-pressure symbolic recovery; simulator/network/horizon/seed-relative evidence.,,,artifact_checks,,,audit,,,,pressure-equivalent,,,experiments/dual_sensitivity/reproducibility_manifest.json,artifact_checks,,T4_reproducibility,16
